values
16.65190846820114
-7.84
13.379748182841155
-7.43
-14.610000000000001
-14.72
-7.279999999999999
7.1949458483754505
-12.93
18.175207396963717
-7.880000000000001
7.897660818713451
-14.230000000000002
-7.07
18.36823646299056
7.823788546255507
14.783868428974056
-7.130000000000001
7.939130434782609
12.08198313528925
-12.280000000000001
10.052863777089783
10.493752283522104
13.272325768728646
12.767412607868948
-7.06
17.081687166551294
-7.48
7.296943231441048
0.0
11.0
-7.76
9.142087777583495
-12.66
-8.0
7.957264957264957
10.102726017943409
-7.359999999999999
7.535885167464116
7.57090909090909
7.430769230769232
-7.4
9.464354066985646
10.145454545454545
-7.880000000000001
-7.25
7.775
-7.12
12.753847216466362
10.909395973154362
-10.63
-7.9
7.617834394904458
7.801556420233464
-10.93
-7.59
8.0
7.351063829787234
11.0
8.0
-8.0
7.905923344947734
7.422794117647058
-12.04
11.973824583929723
9.712901992901994
-12.790000000000001
7.096096096096096
9.951062528258731
12.37924944812362
-7.08
-8.0
10.10678259793304
-7.15
-8.0
7.801556420233463
9.63608037931813
-9.93
8.0
16.391161487519103
13.08108108108108
20.70554281175521
12.301885684304498
-9.86
15.953121439963546
16.841409691629956
-10.92
11.0
13.091549295774648
7.876923076923077
-7.51
15.229277612333306
15.874391278995159
9.914783869042544
-8.0
7.804878048780488
17.626179419136076
-7.6
-9.86
-7.76
10.196928223844282
16.721476510067113
-7.04
12.988756266412032
14.589593422663189
-10.26
7.689320388349515
18.912365716685674
-14.91
19.378676470588236
-9.74
-12.629999999999999
18.45906492954144
-7.300000000000001
7.730038022813687
9.844687475264504
10.02867383512545
-7.0600000000000005
16.085308056872037
10.821276595744681
19.24223833901253
16.832904884318765
7.5602836879432616
17.852246446653243
15.908031102533496
-12.78
15.969935296742525
-9.53
13.282399812514647
9.939027313620148
9.126367434683864
-7.18
12.944492562909758
10.290383607521315
-9.930000000000001
16.35841055415748
18.395188145188143
15.030645979137903
-10.59
13.310010358790846
-7.22
12.372592184920197
18.804819215273678
10.645390070921986
9.631007670346154
14.0
19.46061839474436
10.55
10.228402815943053
7.38152610441767
7.2942942942942945
-7.68
7.507575757575758
7.890295358649789
-7.8100000000000005
10.020134228187919
13.760696205367143
9.726996275668842
10.651162790697676
-9.310000000000002
13.58108108108108
9.636632175665062
9.891633493246232
7.56701030927835
16.6996336996337
13.114716486397903
16.051046025104604
10.647286821705427
-7.27
-7.08
16.8476821192053
16.376017861833464
22.091205211726383
15.96193121127964
16.134146341463413
-12.989999999999998
13.264313205043132
-7.449999999999999
16.461944310025554
-9.81
10.260331746342313
9.961954172070904
19.02654867256637
7.524822695035461
10.419354838709678
22.375478927203066
13.558091320444262
10.039148629148627
20.0
-8.0
15.275157232704402
16.584033613445378
13.091322409103824
16.522247360482655
19.445497630331754
13.490774907749078
-7.91
-7.9399999999999995
13.59866220735786
15.303459119496855
10.266932270916335
-1.1102230246251565e-16
-7.199999999999999
-7.509999999999999
19.6147100567721
18.980685323102385
7.811764705882354
16.208595334685597
13.315622669649516
16.67721518987342
13.702205882352942
15.69449975111996
12.907715879144451
16.295154185022028
10.751004016064257
13.7175572519084
10.483974358974358
-9.42
-7.24
7.42857142857143
-11.0
9.800420257549728
16.20849420849421
15.927177712172114
13.468894632445753
19.82824427480916
-12.19
10.54826254826255
13.266409266409266
13.041509433962265
10.689799331103679
13.819188191881917
13.141732283464567
10.876777251184834
19.59866220735786
19.784671532846716
-11.0
16.155672823219
16.08058608058608
13.46643109540636
7.7186311787072235
7.688976377952756
-18.91
20.0
16.508064516129032
-9.709999999999999
13.652317880794701
22.326080120197766
-8.0
-7.63
7.031135531135531
10.455696202531644
-10.63
7.912408759124087
17.0
16.911538461538463
-7.37
16.457831325301207
-9.84
11.0
-9.969999999999999
-7.449999999999999
11.0
19.03793103448276
17.0
14.0
9.915808870250348
11.0
8.0
11.0
-7.21
13.085910652920962
7.875
7.377926421404682
-7.050000000000001
10.755043227665706
13.880281690140844
-7.6
-10.48
22.392241379310345
-7.66
10.02061855670103
13.564327485380117
7.245487364620939
10.193050193050194
13.642276422764228
16.270700636942674
11.0
11.0
7.833333333333332
16.773234200743495
-7.52
-7.93
-15.190000000000001
10.180147058823529
17.0
8.0
13.824701195219124
7.75
11.0
19.625482625482626
-10.229999999999999
10.902027027027028
-7.57
10.90035587188612
-10.18
7.961290322580645
-7.67
19.149825783972126
16.375968992248062
16.56910569105691
19.486590038314176
14.0
16.782945736434108
13.618320610687023
10.813229571984436
13.377358490566039
16.299295774647888
-7.16
10.266467065868262
10.90308370044053
-10.12
7.850694444444445
-12.329999999999998
13.53875968992248
7.698717948717949
13.604810996563574
